index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
408,408,The announcement that Bahrain would establish full diplomatic relation with Israel leaf open the possibility that more Arab state will follow ,2020-09-12 16:01:11+00:00,The announcement that Bahrain would establish full diplomatic relations with Israel leaves open the possibility that more Arab states will follow.,"{'main': 'Another Gulf State Recognizes Israel. Hereâs Why It Matters.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bahrainâs Recognition of Israel âIs Much More Strategic Than Peace-Relatedâ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2020', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Mohammed bin Salman (1985- )', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Khalifa, Hamad Bin Isa al-', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Abu Dhabi (United Arab Emirates)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Bahrain', 'rank': 9, 'major': 'N'}]",Foreign,World,408,compound,0.0
409,409,Normalized tie with the United Arab Pirates and Bahrain raise hope in Israel that it is finally gaining acceptance in it volatile neighborhood ,2020-09-13 20:58:35+00:00,Normalized ties with the United Arab Emirates and Bahrain raise hopes in Israel that it is finally gaining acceptance in its volatile neighborhood.,"{'main': 'In Arab Statesâ Embrace, Israelis See a Reshaped Mideast', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israelis Sense Mideast Shift', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Bahrain', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Jews and Judaism', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Arabs', 'rank': 11, 'major': 'N'}]",Foreign,World,409,compound,0.8885
410,410,The normalization of relation between Israel and two Arab state is a welcome development Theres still a long way to go toward peace ,2020-09-16 23:42:07+00:00,The normalization of relations between Israel and two Arab states is a welcome development. Thereâs still a long way to go toward peace.,"{'main': 'Trumpâs Middle East Deal Is Good. But Not That Good.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Welcome Middle East Development', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Bahrain', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 8, 'major': 'N'}]",Editorial,Opinion,410,compound,0.7579
411,411,Benjamin Netanyahu ha made his closeness to President Plump who gave him much of what he wanted central to his political appeal Things will be different in a Widen administration ,2020-11-09 10:00:12+00:00,"Benjamin Netanyahu has made his closeness to President Trump, who gave him much of what he wanted, central to his political appeal. Things will be different in a Biden administration.","{'main': 'Bidenâs Win Means a Demotion for Netanyahu and Less Focus on Israel', 'kicker': 'NEWS ANALYSIS', 'content_kicker': None, 'print_headline': 'Bidenâs Victory Means Demotion for Netanyahu and Less Focus on Israel', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Presidential Election of 2020', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 11, 'major': 'N'}]",Foreign,World,411,compound,0.34
412,412,Morocco ha agreed to begin normalizing relation with Israel becoming the fourth Arab state this fall to do so the White House announced on Thursday ,2020-12-10 19:25:35+00:00,"Morocco has agreed to begin normalizing relations with Israel, becoming the fourth Arab state this fall to do so, the White House announced on Thursday.","{'main': 'Morocco joins a list of Arab nations to begin normalizing relations with Israel.', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Politics,U.S.,412,compound,0.5423
413,413,The move is another a series of excavation with the United States In another provocation the country seized a South Organ chemical banker ,2021-01-04 12:24:14+00:00,"The move is another a series of escalations with the United States. In another provocation, the country seized a South Korean chemical tanker.","{'main': 'Iran Increases Uranium Enrichment at Key Nuclear Facility', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iran, in Jab at U.S.,  Increases Enrichment  Of Uranium at Plant', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Uranium', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Sanctions', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Rouhani, Hassan', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Fakhrizadeh, Mohsen', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 7, 'major': 'N'}]",Foreign,World,413,compound,0.4215
414,414,A South African tip led to the discovery of mutation around the world With infection skyrocketing âits a race against time â,2021-01-09 08:00:17+00:00,"A South African tip led to the discovery of mutations around the world. With infections skyrocketing, âitâs a race against time.â","{'main': 'As Coronavirus Mutates, the World Stumbles Again to Respond', 'kicker': None, 'content_kicker': None, 'print_headline': 'World Stumbles in Frantic Race to Subdue Ever-Changing Virus', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Disease Rates', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Durban (South Africa)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Brazil', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'South Africa', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Los Angeles (Calif)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Quarantines', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Contact Tracing (Public Health)', 'rank': 10, 'major': 'N'}]",Foreign,World,414,compound,0.0
415,415,The country signed a sweeping part on Saturday that call for heavy Chinese investment in Ran over year in exchange for oil â a step that could ease Rans international isolation ,2021-03-27 11:00:39+00:00,The countries signed a sweeping pact on Saturday that calls for heavy Chinese investments in Iran over 25 years in exchange for oil â a step that could ease Iranâs international isolation.,"{'main': 'China, With $400 Billion Iran Deal, Could Deepen Influence in Mideast', 'kicker': None, 'content_kicker': None, 'print_headline': 'Big Iran Deal  Gives Beijing  An Oil Supply And Influence', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'China', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Investments', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Sanctions', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 8, 'major': 'N'}]",Foreign,World,415,compound,-0.0516
416,416,The social networking pp is booming in authoritarian country where user are speaking freely about otherwise tabor topic ,2021-05-02 09:00:15+00:00,"The social networking app is booming in authoritarian countries, where users are speaking freely about otherwise taboo topics.","{'main': 'Clubhouse App Creates Space for Open Talk in Middle East', 'kicker': None, 'content_kicker': None, 'print_headline': 'Audio-Only App Stirs Fresh Political Debate  Within the Middle East', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Clubhouse (Mobile App)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Social Media', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Surveillance of Citizens by Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Mobile Applications', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Hashemi, Faezeh (1962- )', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 10, 'major': 'N'}]",Foreign,World,416,compound,0.4404
417,417,The double fire raised suspicion that Ran wa once again a sabotage target a diplomacy to recurrent the nuclear deal advanced ,2021-06-02 07:43:36+00:00,"The double fire raised suspicions that Iran was once again a sabotage target, as diplomacy to resurrect the nuclear deal advanced.","{'main': 'Fires Sink Iranâs Largest Warship and Ravage Big Refinery', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fires Strike Iran Warship And Refinery', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iran', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Ships and Shipping', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Maritime Accidents and Safety', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Fires and Firefighters', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Refineries', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Gulf of Oman', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Sabotage (Crime)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Espionage and Intelligence Services', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 12, 'major': 'N'}]",Foreign,World,417,compound,-0.7506
418,418,A committee voted to strip the city in northwest England of it status because of concern about development most notably on it waterfront ,2021-07-21 10:50:49+00:00,"A committee voted to strip the city in northwest England of its status because of concerns about redevelopment, most notably on its waterfront.","{'main': 'Liverpool Loses Its UNESCO World Heritage Status', 'kicker': None, 'content_kicker': None, 'print_headline': 'Liverpoolâs Redevelopment Spurs Loss of a Key Status', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'World Heritage Sites', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations Educational, Scientific and Cultural Organization', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Liverpool (England)', 'rank': 4, 'major': 'N'}]",Foreign,World,418,compound,0.0
419,419,Drones carried out the attack on a banker managed by an Israel led firm killing two people official said â apparently the latest in a series of maritime clash between Ran and Israel ,2021-07-30 13:58:44+00:00,"Drones carried out the attack on a tanker managed by an Israeli-led firm, killing two people, officials said â apparently the latest in a series of maritime clashes between Iran and Israel.","{'main': 'Israeli Officials Say Iran Is Behind Deadly Attack on Oil Tanker', 'kicker': None, 'content_kicker': None, 'print_headline': 'Drone Attack Kills Two on Oil Tanker', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Ships and Shipping', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Piracy at Sea', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Maritime Accidents and Safety', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 9, 'major': 'N'}]",Foreign,World,419,compound,-0.8176
420,420,President Abraham Raise is a proto©go© of the supreme leader Ayatollah Li Khamenei and his inauguration give conservative control of every part of Rans government ,2021-08-05 21:48:05+00:00,"President Ebrahim Raisi is a protÃ©gÃ© of the supreme leader, Ayatollah Ali Khamenei, and his inauguration gives conservatives control of every part of Iranâs government.","{'main': 'A New President Takes Office in Iran, Solidifying Hard-Line Control', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iran Swears In President in Tehran, Solidifying Hard-Line Control', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iran', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Raisi, Ebrahim', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Khamenei, Ali', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Sanctions', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Rouhani, Hassan', 'rank': 9, 'major': 'N'}]",Foreign,World,420,compound,0.5574
421,421,By the time ex president Sheaf Than fled the country the hot tempered leader wa isolated and ineffective Critics blamed him for the chaos in Paul saying he had betrayed his people ,2021-08-16 22:12:15+00:00,"By the time ex-president Ashraf Ghani fled the country, the hot-tempered leader was isolated and ineffective. Critics blamed him for the chaos in Kabul, saying he had betrayed his people.","{'main': 'After 7 Years of Failing to Fix Afghanistan, Ghani Makes a Hasty Escape', 'kicker': None, 'content_kicker': None, 'print_headline': 'âHeâs a Cowardâ: Ghaniâs Exit Infuriates His Countrymen', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Ghani, Ashraf', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Corruption (Institutional)', 'rank': 5, 'major': 'N'}]",Foreign,World,421,compound,-0.9413
422,422,Western technocrat Would be populist Wartime president Sheaf Than tried to inhabit many role during his year a Afghanistans president ,2021-08-17 07:12:44+00:00,Western technocrat. Would-be populist. Wartime president. Ashraf Ghani tried to inhabit many roles during his years as Afghanistanâs president.,"{'main': 'After 7 years of failing to fix Afghanistan, Ghani made a hasty escape.', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,422,compound,0.0
423,423,The whereabouts Sheaf Than whose departure from Afghanistan last weekend sped the governments collapse had been a matter of speculation for day ,2021-08-18 14:10:07+00:00,"The whereabouts Ashraf Ghani, whose departure from Afghanistan last weekend sped the governmentâs collapse, had been a matter of speculation for days.","{'main': 'The Afghan president who fled the country is now in the U.A.E.', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Ghani, Ashraf', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 5, 'major': 'N'}]",Foreign,World,423,compound,-0.4767
424,424,U S and Cranial official gave conflicting account of a ship that wa seized last month Some report said it wa the same banker the United States had seized last year The Pentagon denied that ,2021-11-04 01:46:42+00:00,U.S. and Iranian officials gave conflicting accounts of a ship that was seized last month. Some reports said it was the same tanker the United States had seized last year. The Pentagon denied that.,"{'main': 'Iran Seizes an Oil Tanker, but Whose Tanker Is Disputed', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Ships and Shipping', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic Revolutionary Guards Corps', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United States Navy', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Strait of Hormuz', 'rank': 8, 'major': 'N'}]",Foreign,World,424,compound,-0.4215
425,425,Ran ha not acknowledged the attack but U S and Israel official said it wa retaliation for Israel airstrikes drawing the U S into Rans shadow war with Israel ,2021-11-18 22:59:35+00:00,"Iran has not acknowledged the attack, but U.S. and Israeli officials said it was retaliation for Israeli airstrikes, drawing the U.S. into Iranâs shadow war with Israel.","{'main': 'Strike on U.S. Base Was Iranian Response to Israeli Attack, Officials Say', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iran Struck U.S. Base in Response to Israeli Attack, Officials Say', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'War and Armed Conflicts', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Military Bases and Installations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Ships and Shipping', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Hezbollah', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic Revolutionary Guards Corps', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'United States Navy', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 12, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Midhat (1967-2021)', 'rank': 13, 'major': 'N'}, {'name': 'glocations', 'value': 'Homs (Syria)', 'rank': 14, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 15, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 16, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 17, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 18, 'major': 'N'}, {'name': 'glocations', 'value': 'Oman', 'rank': 19, 'major': 'N'}, {'name': 'glocations', 'value': 'Palmyra (Syria)', 'rank': 20, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 21, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 22, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 23, 'major': 'N'}]",Foreign,World,425,compound,-0.5958
426,426,Australia Canada and Thailand are among the latest country to restrict traveler from the region over concern about the Micro variant ,2021-11-27 10:51:46+00:00,"Australia, Canada and Thailand are among the latest countries to restrict travelers from the region over concerns about the Omicron variant.","{'main': 'More countries restrict travel from southern Africa.', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Travel and Vacations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Quarantines', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'South Africa', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Canada', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Australia', 'rank': 6, 'major': 'N'}]",Foreign,World,426,compound,-0.3818
427,427,The United Arab Pirates in a nod to global market ha changed it workweek declaring that Sunday a work day in much of the Arab world is now part of the weekend Friday will be half day ,2021-12-07 22:04:34+00:00,"The United Arab Emirates, in a nod to global markets, has changed its workweek, declaring that Sunday, a work day in much of the Arab world, is now part of the weekend. Fridays will be half days.","{'main': 'Sundays Off: U.A.E. Changes Its Weekend to Align With West', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Nod to Global Markets, U.A.E. Shifts Its Workweek', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Dubai (United Arab Emirates)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Abu Dhabi (United Arab Emirates)', 'rank': 4, 'major': 'N'}]",Foreign,World,427,compound,0.6369
428,428,Staring down a rise in coronavirus case that the health authority have linked to the Micro variant Maude Arabia will require people visiting store wall and restaurant to show proof of bolster shot starting on Web ,2021-12-29 12:06:35+00:00,"Staring down a rise in coronavirus cases that the health authorities have linked to the Omicron variant, Saudi Arabia will require people visiting stores, malls and restaurants to show proof of booster shots starting on Feb. 1.","{'main': 'Saudi Arabia will require booster shots to enter many public places.', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,428,compound,0.0772
429,429,Vladimir V Ruin met at the Kremlin with Rans new leader Abraham Raise at a time when both their country despite their difference are at odds with Washington ,2022-01-19 22:21:01+00:00,"Vladimir V. Putin met at the Kremlin with Iranâs new leader, Ebrahim Raisi, at a time when both their countries, despite their differences, are at odds with Washington.","{'main': 'Russia and Iran Put on a Show of Unity â Against the U.S.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Russia and Iran Put On Show of Unity Aimed at One Rival: The U.S.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Sanctions', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Putin, Vladimir V', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Raisi, Ebrahim', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'North Atlantic Treaty Organization', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 9, 'major': 'N'}]",Foreign,World,429,compound,-0.5859
430,430,All crew member aboard a South Organ Navy destroyed dispatched to the Gulf of Den are quarantining in Man after of them tested positive for Moved the South Organ military said on Friday ,2022-01-28 11:21:15+00:00,"All 304 crew members aboard a South Korean Navy destroyer dispatched to the Gulf of Aden are quarantining in Oman after 27 of them tested positive for Covid-19, the South Korean military said on Friday.","{'main': 'A South Korean naval unit quarantines in Oman after a Covid outbreak on their ship.', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,430,compound,0.128
431,431,China is expanding it tie to Middle Eastern state with vast infrastructure investment and cooperation on technology and security ,2022-02-01 10:00:20+00:00,China is expanding its ties to Middle Eastern states with vast infrastructure investments and cooperation on technology and security.,"{'main': 'As the U.S. Pulls Back From the Mideast, China Leans In', 'kicker': None, 'content_kicker': None, 'print_headline': 'Chinaâs Mideast Interests Grow as U.S. Pulls Back', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'China', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Persian Gulf', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Investments', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Belt and Road Initiative (China)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Uighurs (Chinese Ethnic Group)', 'rank': 10, 'major': 'N'}]",Foreign,World,431,compound,0.34
